"university","career","inscription_date","first_name","last_name","gender","postal_code","location","correos_electronicos"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","21/Dec/20","brittany","cooke","f",5433,"ESTACION LA RINCONADA","melanieleonard@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","16/Oct/20","troy","mendez","m",6231,"CUENCA","rodneyblackwell@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","12/Sep/20","cassandra","patton","f",5360,"CHILECITO","jennifer64@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","13/Oct/20","jonathan","kim","m",8187,"BORDENAVE","william01@hotmail.com"
"universidad_nacional_de_tres_de_febrero","medicina","21/Sep/20","bradley","sheppard","m",3407,"AGUAY","qedwards@gmail.com"
"universidad_nacional_de_tres_de_febrero","farmacia","21/Jan/21","misty","mercado","f",8107,"BASE AERONAVAL CMTE ESPORA","delgadotaylor@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","11/Nov/20","mariah","phillips","f",8185,"CAMPO DEL NORTE AMERICANO","jamesmartinez@gmail.com"
"universidad_nacional_de_tres_de_febrero","actuario_","08/Dec/20","matthew","mathis","m",5473,"AGUAYO","lowens@yahoo.com"
"universidad_nacional_de_tres_de_febrero","medicina","26/Sep/20","maria","ellis","f",8132,"BALNEARIO CHAPALCO","toddbrady@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","21/Nov/20","edward","velez","m",6205,"EL GUANACO","lharris@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","09/Oct/20","spencer","andersen","m",1638,"VICENTE LOPEZ","hbrock@hotmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","13/Dec/20","virginia","key","f",1733,"PLOMER","bjackson@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","22/Nov/20","christopher","west","m",9011,"BAHIA LANGARA","whiteheadheidi@yahoo.com"
"universidad_nacional_de_tres_de_febrero","agronomía","26/Nov/20","jesse","gallagher","m",3057,"ESTANCIA LAS GAMAS","blakediane@gmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","13/Nov/20","aaron","booker","m",3315,"CAA YARI","justin18@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","06/Oct/20","eric","rowland","m",5721,"AGUA SEBALLE","adamyoung@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","02/Sep/20","jennifer","rowe","f",6663,"JUAN VELA","mfarley@yahoo.com"
"universidad_nacional_de_tres_de_febrero","farmacia","29/Jan/21","michael","knox","m",3366,"ALMIRANTE BROWN","nicholasmcclain@yahoo.com"
"universidad_nacional_de_tres_de_febrero","agronomía","05/Jan/21","linda","wright","f",3460,"ARROYO CASTILLO","xgalloway@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","16/Sep/20","tonya","bryant","f",3351,"AZARA","lindabutler@yahoo.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","31/Oct/20","luis","burke","m",6365,"AZTEAZU","williamscarlos@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","14/Jan/21","william","thomas","m",3181,"ARROYO MOREIRA","ebell@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","28/Jan/21","christopher","jackson","m",1858,"VILLA NUMANCIA","yorkjames@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","06/Nov/20","nicolas","hill","m",1614,"VILLA DE MAYO","boyerthomas@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","16/Jan/21","deanna","martinez","f",3574,"CAPILLA GUADALUPE NORTE","rtorres@gmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","26/Jan/21","zachary","brown","m",3344,"2 DE JULIO","andersensusan@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","30/Oct/20","grace","mcconnell","f",7247,"BARRIENTOS","cervantesmackenzie@gmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","11/Sep/20","andrew","allen","m",6381,"CAMPO CARETTO","fgonzales@gmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","19/Dec/20","samuel","meyer","m",4616,"BARCENA","robinsonpaul@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","17/Dec/20","ricardo","willis","m",4719,"BALCOSNA","xcobb@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","15/Oct/20","robert","martin","m",7161,"LABARDEN","lorraine05@hotmail.com"
"universidad_nacional_de_tres_de_febrero","actuario_","14/Oct/20","elizabeth","burton","f",6407,"GIRODIAS","nsmith@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","29/Jan/21","amanda","garcia","f",6101,"VILLA SABOYA","grant08@gmail.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","21/Dec/20","jennifer","jones","f",9053,"AGUADA GRANDE","taylor00@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","16/Nov/20","michael","gonzalez","m",2840,"ALBARDON","villanuevajason@hotmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","05/Jan/21","sandra","bond","f",3731,"MESON DE FIERRO","jaycoleman@gmail.com"
"universidad_nacional_de_tres_de_febrero","actuario_","18/Oct/20","jessica","taylor","f",6313,"BAJO DE LAS PALOMAS","icampos@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","12/Sep/20","abigail","martinez","f",2187,"ARTEAGA","dcole@hotmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","03/Dec/20","keith","york","m",2713,"MANUEL OCAMPO","mariasharp@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_educación_","14/Dec/20","sarah","newton","f",1722,"MERLO","willisjennifer@hotmail.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","11/Dec/20","charles","maxwell","m",1825,"MONTE CHINGOLO","sellersrichard@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","02/Dec/20","wanda","may","f",1905,"JOSE FERRARI","mark27@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","12/Jan/21","elizabeth","pittman","f",5645,"EL CENIZO","jeffreyadams@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","02/Sep/20","taylor","bailey","m",8422,"AGUADA DE PIEDRA","melanie26@hotmail.com"
"universidad_nacional_de_tres_de_febrero","farmacia","19/Nov/20","keith","lindsey","m",4434,"ANTA","lloydsharon@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","07/Oct/20","william","thomas","m",2128,"ARROYO SECO","jescobar@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_musicoterapia","26/Oct/20","thomas","wheeler","m",2212,"CAMPO GALLOSO","matthewjacobs@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","16/Sep/20","james","day","m",6203,"EL OLIVO","ryanhardy@gmail.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","20/Jan/21","mike","russell","m",7226,"GORCHS","twelch@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","10/Jan/21","jennifer","khan","f",7174,"ARROYO GRANDE","campbelljulie@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","26/Nov/20","james","miller","m",8363,"COLONIA JOSEFA","david95@yahoo.com"
"universidad_nacional_de_tres_de_febrero","bioquímica","04/Oct/20","roy","smith","m",5315,"CALERA LA NORMA","ryanrodriguez@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","20/Oct/20","jessica","woods","f",5261,"AGUA DEL SIMBOL","watsonmathew@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","30/Oct/20","cindy","robinson","f",7414,"LAPRIDA","emilyburns@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","02/Jan/21","rebecca","gates","f",8111,"ARROYO PAREJA","brookebrown@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","02/Nov/20","ronald","conner","m",6607,"ANASAGASTI","amanda15@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_en_informática","25/Nov/20","peter","dennis","m",2258,"CAMPO QUIÑONES","martinkayla@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","24/Nov/20","ashley","griffith","f",1872,"SARANDI","vgreen@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","19/Sep/20","theresa","vazquez","f",2177,"BIGAND","cabreraeric@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","27/Sep/20","jessica","diaz","f",3403,"AGUIRRE CUE","holmesmelissa@gmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_industrial","20/Dec/20","robert","cummings","m",5636,"FAVELLI","stephen77@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","05/Sep/20","christopher","chung","m",1915,"ARBUCO","jacob01@hotmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","02/Sep/20","april","mullins","f",9051,"AGUADA A PIQUE","melissaperez@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","10/Oct/20","michelle","moses","f",9407,"28 DE NOVIEMBRE","jamesrusso@hotmail.com"
"universidad_nacional_de_tres_de_febrero","farmacia","25/Dec/20","mark","wilson","m",3403,"AGUIRRE CUE","rjohnson@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","19/Dec/20","carl","cook","m",3718,"AMAMBAY","hburns@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","06/Oct/20","joseph","solis","m",6501,"12 DE OCTUBRE","andersonpatricia@gmail.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","05/Oct/20","ryan","mora","m",9421,"FRIGORIFICO CAP","james37@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","11/Oct/20","alicia","shepard","f",1905,"JOSE FERRARI","brittany00@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_ambientales","26/Nov/20","jonathan","crawford","m",8360,"BUENA ESPERANZA","haleymorris@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","20/Oct/20","kayla","roman","f",1621,"BENAVIDEZ","jordanmalik@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","30/Dec/20","jose","lamb","m",2505,"CAMPO LA RIVIERE","harveyjohn@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","01/Sep/20","linda","becker","f",8349,"AGUAS DE LAS MULAS","william32@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","22/Dec/20","steven","galloway","m",1766,"TABLADA","catherine68@gmail.com"
"universidad_nacional_de_tres_de_febrero","agronomía","08/Oct/20","timothy","obrien","m",2903,"EREZCANO","ericwilliams@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","16/Dec/20","melissa","lee","f",3226,"BUENA VISTA","danielle20@yahoo.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","24/Jan/21","roy","moss","m",3100,"AVENIDA EJERCITO PARANA","youngsamantha@hotmail.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","18/Dec/20","martin","york","m",6241,"EL DIA","paul34@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","12/Oct/20","robert","taylor","m",9050,"GOBERNADOR MOYANO","rcooper@yahoo.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","10/Jan/21","cindy","hansen","f",4718,"BARRO NEGRO","david71@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","07/Jan/21","kathleen","torres","f",2216,"CAMPO RAFFO","jennifer91@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","27/Dec/20","ryan","rivera","m",3453,"IFRAN","gsmith@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","22/Oct/20","monique","hall","f",3318,"BONPLAND NORTE","manthony@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","23/Jan/21","sarah","brown","f",2449,"AVENA","wallacetimothy@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_de_la_computación","12/Sep/20","victoria","hughes","f",7214,"CACHARI","jamie27@gmail.com"
"universidad_nacional_de_tres_de_febrero","farmacia","08/Dec/20","melissa","warren","f",7135,"COMANDANTE GIRIBONE","chasepatrick@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","01/Dec/20","jorge","todd","m",6228,"AGUAS BUENAS","brewerkathleen@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","23/Jan/21","mark","mullins","m",2500,"CAÑADA DE GOMEZ","nolson@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","24/Jan/21","anthony","douglas","m",1921,"ALVAREZ JONTE","millercathy@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","21/Nov/20","tina","rowland","f",4122,"ALIZAL","zrivera@gmail.com"
"universidad_nacional_de_tres_de_febrero","contador_público_","20/Jan/21","robert","cochran","m",8305,"AGUADA SAN ROQUE","karirodgers@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_política_","06/Jan/21","ronald","bishop","m",8375,"CAÑADON DE LOS INDIOS","martindavid@yahoo.com"
"universidad_nacional_de_tres_de_febrero","actuario_","01/Jan/21","marisa","taylor","f",5409,"ADAN QUIROGA","pmccoy@yahoo.com"
"universidad_nacional_de_tres_de_febrero","farmacia","18/Dec/20","jessica","gonzalez","f",3072,"LA LUCILA","lauren61@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","15/Dec/20","mackenzie","alexander","f",8132,"BALNEARIO CHAPALCO","meyereduardo@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","13/Dec/20","linda","burch","f",6301,"ATALIVA ROCA","hughesrachel@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_gestión_de_agroalimentos","25/Dec/20","rodney","gonzalez","m",3230,"ARBOL SOLO","hillsheila@gmail.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_mecánica","15/Jan/21","courtney","moreno","f",8349,"AGUAS DE LAS MULAS","juliegreen@yahoo.com"
"universidad_nacional_de_tres_de_febrero","técnico_para_bioterios_","20/Nov/20","karen","middleton","f",8431,"EL HOYO","angela01@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_psicología","06/Sep/20","pamela","white","f",7245,"CAMPO SABATE","twilliams@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_kinesiología_y_fisiatría","01/Jan/21","marcus","johnson","m",1766,"TABLADA","williamhernandez@yahoo.com"
"universidad_nacional_de_tres_de_febrero","medicina","04/Dec/20","troy","howard","m",1847,"RAFAEL CALZADA","kelly12@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","26/Nov/20","mary","king","f",5411,"LA LEGUA","allenjoshua@yahoo.com"
"universidad_nacional_de_tres_de_febrero","agronomía","14/Oct/20","gregory","davis","m",1896,"CAMINO CENTENARIO KM 11500","ronaldward@hotmail.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","24/Jan/21","lisa","cruz","f",4126,"EL BRETE","brownruben@gmail.com"
"universidad_nacional_de_tres_de_febrero","actuario_","23/Nov/20","michael","saunders","m",6058,"PAZOS KANKI","steven05@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ingeniería_electrónica","25/Dec/20","sherry","pham","f",6230,"FRANCISCO CASAL","vjohnson@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_planificación_y_diseño_del_paisaje","04/Jan/21","carolyn","johnson","f",1627,"MATHEU","sharon43@yahoo.com"
"universidad_nacional_de_tres_de_febrero","ciencias_veterinarias","25/Dec/20","andrea","williams","f",2942,"BARADERO","gwheeler@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","07/Jan/21","benjamin","wright","m",8166,"SALDUNGARAY","michaelmeyer@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","24/Sep/20","jennifer","summers","f",6050,"CUARTEL VII","keithmorrow@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_biológicas","21/Jan/21","caitlin","jordan","f",2802,"LOMAS DEL RIO LUJAN","williamsderek@hotmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_sociología_","02/Jan/21","bruce","khan","m",9020,"ARROYO QUILLA","martinezbrandon@yahoo.com"
"universidad_nacional_de_tres_de_febrero","diseño_de_imagen_y_sonido","27/Nov/20","julian","turner","m",6401,"SUNDBLAD","callahanmichael@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_geológicas","26/Jan/21","tyler","rivera","m",4711,"AMBATO","daniellong@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_administración_","28/Jan/21","richard","sellers","m",3338,"17 DE AGOSTO","lindamurphy@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_terapia_ocupacional","15/Dec/20","emily","wilson","f",8403,"ALICURA","heidimcguire@yahoo.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_relaciones_del_trabajo_","23/Dec/20","diane","clark","f",4740,"AGUA SALADA","rhoward@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","09/Dec/20","kayla","ross","f",5360,"CHILECITO","amanda88@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencias_antropológicas","12/Jan/21","rickey","whitehead","m",5750,"ALTO DE LA LEÑA","pwest@gmail.com"
"universidad_nacional_de_tres_de_febrero","arquitectura","01/Dec/20","rebecca","pearson","f",7535,"PONTAUT","cookshannon@gmail.com"
"universidad_nacional_de_tres_de_febrero","licenciatura_en_ciencia_y_tecnología_de_alimentos","11/Nov/20","mark","stark","m",8160,"FORTIN CHACO","laura62@hotmail.com"
